custom_id,text,classificacao,source
fakebr_train_452,"Lula foi indiciado pela Polícia Federal por suspeita de corrupção passiva em novo inquérito da Operação Zelotes, que trata da suposta compra de medidas provisórias para beneficiar o setor automotivo, com pagamentos de milhões.",true,train
fakebr_train_453,"Lula vinha com frequência ao prédio Solaris, parou de vir, gerando falatório sobre o apartamento; Dona Marisa foi vista carregando quadros para o triplex na mesma torre, com seguranças cercando o elevador e ninguém viu nada.",fake,train
fakebr_train_454,"Maria Fatima, vítima de AVC, morreu após aguardar oito dias por vaga de UTI na rede pública de saúde (SUS) na cidade de Campinas, interior de SP, sem leitos disponíveis.",fake,train
fakebr_train_455,Punir politicos envolvidos corrupcao nao reduz ocorrencia crime nem transforma a cultura; a solucao passa por repressao acompanhada de educacao e mudanca da mentalidade da populacao.,true,train
fakebr_train_456,"Na vinheta de fim de ano da Globo, Fátima aparece ao lado de todos, menos Bonner; a colunista fabiola reipert informou que bonner anda meio graca; Bonner tambem afastou as redes sociais; internautas o apelidam de tio sukita.",fake,train
fakebr_train_457,Papa Francisco anunciou que fará discurso sobre fake news.,fake,train
fakebr_train_458,"Jovens cubanos desejam mudancas politicas economicas, incluindo voto direto presidente e liberdade expressao, e alguns expressam o sonho de deixar cuba.",true,train
fakebr_train_459,"Cheat Codes é um trio de música eletrônica/dance formado por Kevin Ford, Trevor Dahl e Matthew Russell que já tocaram no Lollapalooza, tiveram participação de Demi Lovato em 'promises', têm origens diversas (hip hop e música latina), conheceram São Paulo em dezembro e envolvem controvérsias públicas com Justin Bieber, incluindo mandado de restrição contra Bieber.",true,train
fakebr_train_460,"O orçamento do Ministério do Meio Ambiente caiu nos últimos cinco anos, com cortes de recursos para as unidades de conservação (ICMBio) e para o programa Bolsa Verde, sob justificativa de ajuste fiscal e de que despesas obrigatórias limitam o espaço orçamentário.",true,train
fakebr_train_461,"Assessor especial do presidente Michel Temer foi preso pela Polícia Federal, flagrado recebendo uma mala de dinheiro; Rocha Loures, ligado a Temer, também foi preso; o caso envolve o empresário Joesley Batista, dono da JBS, e o senador Aécio Neves, apontado como potencial alvo, com vídeos gravados e ações controladas pela PGR, sob determinação do ministro Edson Fachin do STF, diante de fatos gravíssimos envolvendo parlamentares.",fake,train
fakebr_train_462,"Vilma Trujillo, mulher na Nicarágua, morreu após exorcismo conduzido por pastor e membros da Igreja Assembleia de Deus em El Cortezal, gerando debate sobre feminicídio, saúde mental e o papel da religião na violência contra mulheres.",true,train
fakebr_train_463,Senhor X foi transferido para o xilindró de Bangu.,fake,train
fakebr_train_464,"Revisar o foro privilegiado para parlamentares favorece a Lava Jato, afirmou Carmen Lúcia, presidente do STF, defendendo a revisão e todas as outras medidas consideradas fundamentais, como delações premiadas, prisões preventivas e execução de pena após condenação em segunda instância, sem atropelar a Constituição.",true,train
fakebr_train_465,"Notícia ampla com várias pautas, incluindo tensões e ataques internacionais (bombardeio da base militar síria; Putin/Trump; ataque em Estocolmo; atentados na Europa) e repercussões globais, além de temas nacionais no Brasil (economia e orçamento: déficit primário, metas fiscais, salário mínimo) e casos de corrupção/Lava Jato (Petrobras, prefeitura de São Paulo), decisões judiciais, e uma história sobre inclusão de autistas na escola pública em São Paulo.",true,train
fakebr_train_466,"Kim Jong-un ameaçou diretamente a China, alegando traição nuclear, elevando as tensões; a China, sob Xi Jinping, adotou posição dura e prometeu defender seu território a qualquer custo, incluindo bombardear instalações nucleares caso haja novo teste de míssil pela Coreia do Norte; as relações entre China e Coreia do Norte deterioraram-se a patamar histórico.",fake,train
fakebr_train_467,"A postagem incita violência contra a Rede Globo e seus apoiadores, mandando 'explodam', e afirma que nunca voltará perto da emissora.",fake,train
fakebr_train_468,"Após tragédias em duas escolas goianas, as escolas públicas do estado estão trabalhando para prevenir e combater bullying e violência escolar, com participação de pais, professores e alunos e apoio de psicólogos, por meio de ações de conscientização, projetos e diálogo para tornar as escolas mais seguras.",true,train
fakebr_train_469,"O MP pediu a proibicao de filmagens e fotografias para evitar divulgacao de casos similares, ficando o museu responsavel por impedir as filmagens.",fake,train
fakebr_train_470,"Foi apresentada uma denúncia contra Lula, Dilma Rousseff e Aloizio Mercadante, com base em dados telemáticos obtidos em ação cautelar sob sigilo do STF, que aponta trocas de mensagens entre Monica Moura e Dilma Rousseff com o objetivo de obstruir a Justiça, barrar a delação de Delcídio Amaral na operação Lava Jato e favorecer a nomeação de Lula para a Casa Civil, suposta finalidade foro privilegiado.",true,train
fakebr_train_471,"PSOL vai lançar no sábado a chapa Guilherme Boulos (presidente) e Sonia Guajajara (vice) para governar, formar alianças programáticas e construir uma nova esquerda frente progressista, disputar as eleições e derrotar PMDB/PT.",true,train
fakebr_train_472,"Relato de violência contra a mulher descrevendo anos de violência psicológica, física e sexual, incluindo tentativas de estupro e controle, sofrimento e depressão, ressaltando a urgência de apoiar e denunciar mulheres vítimas de violência.",true,train
fakebr_train_473,STF negou pedido de habeas corpus feito em nome de Lula.,fake,train
fakebr_train_474,"Mãe abandonou o filho de quatro anos na creche e não voltou; a criança está sob guarda provisória de familiares, com solicitação encaminhada ao Ministério Público, e o caso envolve o Conselho Tutelar; o pai está preso cumprindo pena pela Lei Maria da Penha.",true,train
fakebr_train_475,"O PIB do Brasil cresceu no primeiro trimestre, encerrando oito trimestres seguidos de recessão, segundo o IBGE.",true,train
fakebr_train_476,bolsonaro chamou lula covarde e disse possuir exercito mortadelas.,fake,train
fakebr_train_477,"Governo lançou o Documento Nacional de Identificação (DNI), um documento digital que reunirá dados biométricos civis (incluindo CPF e título de eleitor) e poderá ser acessado pela população via aplicativo em smartphones a partir de julho, dispensando a apresentação de documentos em papel.",true,train
fakebr_train_478,"Nova arma da Coreia do Norte poderia matar americanos; especialistas e duas comissões do Congresso alertaram que um ataque EMP poderia encerrar a rede elétrica dos EUA por tempo indeterminado, levando à morte de americanos, e destacaram a necessidade de proteger a rede de energia.",fake,train
fakebr_train_479,"Tata Werneck vai representar o Brasil no SXSW, em Austin, Texas, com o filme Neurotic Quest Serenity, na seção Narrative Spotlight, dirigido por Paulinho Caruso Teodoro Poppovic, com exibição agendada para março.",true,train
fakebr_train_480,"A postagem reúne uma série de notícias e temas diversos, incluindo Michel Temer sinalizando dificuldade para aprovar a reforma da previdência (segundo o blog Valdo Cruz há pequena possibilidade de aprovação), dólar fechando em alta, discussão sobre regulamentação de jogos de azar na internet e celeridade na tramitação do projeto, governos pedindo agilidade, JBS e os irmãos Joesley e Wesley Batista presos, adesão ao programa refis para regularizar débitos, Misael Pereira Olair afirmando arrependimento por ter matado Raphaella Noviski na escola pública de Goiás, museu com exposição dedicada a histórias de sexualidade sob orientação técnica do Ministério Público Federal, dicas para a segunda parte da prova de ciências exatas/biológicas neste domingo, destaques do Salão de Milão (EICMA) para motos (scooter de baixa cilindrada, BMW, Vespa elétrica, Honda CB, Yamaha) e fósseis de antigos mamíferos descobertos no sul da Inglaterra com dentes adaptados para perfurar, cortar e triturar comida.",true,train
fakebr_train_481,"Mil inscrições para os colégios militares são feitas no primeiro dia; Rio Branco; o colégio deve atender alunos; a seleção vai ocorrer por meio de sorteio público no dia janeiro; as aulas iniciam março; as vagas para ensino fundamental II e ensino médio destinam-se a dependentes militares, a outros e à comunidade geral; as vagas são para Colégio Militar Tiradentes (bairro Calafate) e para outras escolas, como Colégio Dom Pedro II (Residencial Roslinda); escolas também devem abrir vagas para o ensino médio; para inscrever-se, o responsável pelo candidato deve preencher ficha e entregar cópia da certidão de nascimento e carteira de identidade; no momento da entrega dos documentos originais também devem ser apresentados; é importante lembrar que a inscrição não garante vaga, pois ainda haverá sorteio; pais devem comparecer aos locais de inscrições; a participação de pessoas no dia do sorteio pode acompanhar; tudo será feito de forma transparente.",true,train
fakebr_train_482,"A morte brutal de Marielle Franco expõe a violência política contra mulheres negras e ativistas, a militarização das comunidades do Rio de Janeiro e a guerra pobres contra pobres, mostrando que a intervenção militar não resolve o problema e que é preciso repensar políticas de segurança, drogas, direitos humanos e investir em saúde e educação para reduzir a desigualdade e promover dignidade.",true,train
fakebr_train_483,"Lula estaria preparando pedir asilo em uma embaixada comunista, com opções de asilo em Cuba, Equador, Bolívia ou Venezuela, segundo o jornalista Claudio Humberto.",fake,train
fakebr_train_484,"Rússia desloca força militar para a fronteira com a Coreia do Norte; movimento não confirmado oficialmente pelo governo russo, detectado por moradores de cidade fronteiriça e publicado nas redes sociais; a Coreia do Norte alertou estar preparada para guerra total com os EUA, enquanto a China ainda pede aos dois países que recuem, escalando a guerra com proporções devastadoras.",fake,train
fakebr_train_485,"EUA lançaram a maior bomba não nuclear do mundo (MOAB) contra o reduto do Estado Islâmico no Afeganistão (Nangarhar), conforme confirmação do Pentágono; Trump declarou que vai cumprir a promessa de limpar o Estado Islâmico e que vão prosseguir com operações agressivas para esmagar o ISIS.",fake,train
fakebr_train_486,"Atriz Carolina Ferraz estreou uma nova peça em São Paulo e afirmou não se sentir representada pelos políticos, defendendo ação conjunta para melhorar a vida das pessoas e discutindo o financiamento da cultura pela Lei Rouanet e iniciativas sociais.",true,train
fakebr_train_487,"Imagens mostram irregularidades no presídio Milton Dias Moreira, Japeri, RJ, apontando esquema fraudulento envolvendo desvio de alimentos (venda de sobras, caixas de leite compradas com dinheiro público) e transporte ilegal de presos, além de uso de telefones dentro da unidade, com suposto envolvimento da direção (diretor, subdiretor) e de agentes penitenciários; o caso está sendo apurado pela SEAP e pela vara de execuções penais.",true,train
fakebr_train_488,"Casal jovem no Acre, Marcio Brito (subtenente do Exército) e Claudineia Borges (enfermeira do Exército), foram encontrados enforcados na garagem da residência da família; escreveram cartas de despedida, conteúdo não divulgado; o Instituto Médico Legal ainda não confirmou a causa mortis; a polícia suspeita de suicídio; informações extraoficiais.",fake,train
fakebr_train_489,"Há alegação de que Paula Rousseff, filha da presidente afastada Dilma Rousseff, utiliza uma frota de oito carros oficiais blindados para uso da família, pagos pelo contribuinte; a defesa afirma que a lei não prevê uso de carros oficiais para transporte da família presidencial.",fake,train
fakebr_train_490,"O juiz federal Osório Avila Neto determinou uma área de isolamento para manifestantes em frente ao prédio do TRF da 4ª Região, em Porto Alegre, proibiu a instalação de acampamento do MST até três dias após o julgamento em segunda instância de Luiz Inácio Lula da Silva, com isolamento de vias próximas para evitar protestos durante o julgamento marcado para janeiro.",true,train
fakebr_train_491,"O PGR pediu ao STF a investigação da esposa Claudia Cruz e da filha Danielle Dytz Cunha, por estarem envolvidas em parte dos crimes atribuídos ao presidente da Câmara Eduardo Cunha (corrupção, lavagem de dinheiro, falsidade eleitoral), alegando que teriam favorecido recursos provenientes de propina para viabilizar a aquisição de campo de petróleo no Benin, África, pela Petrobras.",fake,train
fakebr_train_492,"Série de ataques terroristas ocorreu no Reino Unido, incluindo Westminster (Londres), Manchester Arena, London Bridge e Borough Market, além de Finsbury Park, reivindicados pelo Estado Islâmico, com mortos e feridos.",true,train
fakebr_train_493,"PMB – Partido Militar Brasileiro está em processo de criação e pode lançar Coronel Telhada para a prefeitura de São Paulo; se a criação for confirmada ainda neste ano, pretende lançar candidatos a prefeito em todas as capitais do país, incluindo o Rio de Janeiro; militares sonham com a filiação do deputado Jair Bolsonaro ao PP para concorrer à prefeitura.",fake,train
fakebr_train_494,"Casos recentes de publicidade com femvertising mostram que tais campanhas costumam falhar em entender as aspirações e desejos das mulheres, gerando críticas e controvérsias.",true,train
fakebr_train_495,"Lula divulgou vídeo pedindo socorro, afirmando que o Foro de São Paulo foi fundado por Lula e Fidel Castro; segundo o próprio petista, o Foro SP é uma vasta organização política na América Latina na qual participam todos os governantes esquerdistas do continente, não sendo apenas uma organização de esquerda comum, reunindo centenas de partidos legais e várias organizações criminosas ligadas ao narcotráfico e aos sequestros (FARC, MIR, chileno), todas empenhadas numa articulação estratégica comum para buscar vantagens mútuas, numa escala de convivência entre política e crime jamais vista.",fake,train
fakebr_train_496,"Donald Trump criticou duramente o teste nuclear da Coreia do Norte, qualificando-o como hostil e perigoso, atacou a posição pacifista do presidente sul-coreano Moon Jae-in por supostamente tentar apaziguar a Coreia do Norte e sinalizou a possibilidade de abandonar o acordo de livre comércio EUA-Coreia do Sul, com discussão sobre sanções e possível ação militar entre assessores.",true,train
fakebr_train_497,"Dilma Rousseff não viajará hoje para sao paulo em voo comercial; assessores petistas disseram que há risco grande e decisão de segurança foi tomada; ela viajará de jato particular fretado, PT obviamente pago dinheiro publico, para encontro com intelectuais, professores e jornalistas na casa do físico rogerio cezar cerqueira leite.",fake,train
fakebr_train_498,"Adolescente afirma ter agredido a professora Marcia Lourdes Friggi na escola de Indaial, SC, dizendo ter apenas empurrado o rosto da professora (com unhas arranhando o supercílio e provocando sangramento) após a professora proibir o uso de celulares; prestou depoimento à Polícia Civil, relatando ter crescido em ambiente violento com pai alcoolatra que bate na mãe, não faz uso de drogas e frequenta igreja evangélica.",fake,train
fakebr_train_499,A assessoria de Renan Calheiros divulgou uma nota explicando acusações envolvendo Gleisi Hoffmann e afirmando que as declarações referiam‑se a uma manifestação pública no STF contra a ação de busca e apreensão no apartamento funcional da senadora.,true,train
fakebr_train_500,"Videntes e médiuns (João Deus e Carlinhos Vidente) apostam na possibilidade de um terceiro nome para a presidência (Álvaro), dizendo que a candidatura dependerá de coalizões, tempo, TV e recursos financeiros, e que a legislação eleitoral não permite propagandas antecipadas.",fake,train
fakebr_train_501,"Segundo depoimento do lobista Fernando Baiano, Lula decidiu nomear nestor cervero para a BR Distribuidora porque cervero repassou milhões de reais em propina; Lula teria conhecimento da propina do Banco Schahin, jose carlos bumlai negociou propina com o Banco Schahin e Lula recompensou Cervero com cargo no Palácio Alvorada, quitando dívidas de campanha, conforme relato do Estadão.",fake,train
fakebr_train_502,"Fausto Pinato, relator do processo de cassação contra Eduardo Cunha, afirmou ter sofrido ameaças de morte, chegou a temer pela vida, registrou boletim de ocorrência e disse que apresentaria seu parecer antes do prazo por medo de morrer.",fake,train
fakebr_train_503,"Vereadores da Câmara Municipal de São Paulo aprovaram uma emenda à Lei Orgânica que autoriza o pagamento de salários dos próprios vereadores, com votação no fim da sessão e apenas quatro parlamentares contrários; STF disse que podem receber esses valores, não sendo obrigados.",true,train
fakebr_train_504,"Inimigos da Lava Jato são corruptos; Lava Jato está perto do fim, segundo o promotor Roberto Livianu.",true,train
fakebr_train_505,"Atriz de TV americana revelou, no Tonight Show, ter perdido dentes por problemas emocionais e afirmou que o estresse é a segunda maior causa de morte nos EUA (atrás apenas das doenças cardíacas); mostrou duas fotos de próteses dentárias nas redes sociais e disse que alguns dentes já foram recolocados pelo dentista.",fake,train
fakebr_train_506,"Boa Esporte Clube de Varginha já perdeu quase patrocinadores e a diretoria avalia a situação do patrocínio, com a prefeitura de Varginha e o Instituto Federal do Sul de Minas ainda sem manifestação.",fake,train
fakebr_train_507,"Alexandre Moraes tomará posse nesta semana como ministro do STF, ocupando a vaga de Teori Zavascki; a indicação feita por Temer foi aprovada em fevereiro e a Câmara dos Deputados deve votar.",true,train
fakebr_train_508,"luiz inacio lula silva foi condenado em segunda instancia a nove anos meio prisao por corrupcao e lavagem dinheiro; a apelação foi negada, e ha debate sobre prisao e execucao da pena e sobre a elegibilidade pela lei ficha limpa.",true,train
fakebr_train_509,"A PF planeja transferir três presos de Curitiba para o Complexo Médico Penal de Pinhais, na região metropolitana, informando a quantidade de vagas e que o remanejamento é necessário para não haver risco à segurança; tudo indica que Curitiba terá novos presos atrás das grades no Natal; Sérgio Moro quer presentear brasileiros.",fake,train
fakebr_train_510,"Uma postagem descreve uma série de eventos mundiais diversos, incluindo terremotos, explosões, incêndios, protestos e eventos religiosos e culturais em vários países.",true,train
fakebr_train_511,"Há uma gravação atribuída a Michel Temer que é alegadamente falsa ou manipulada, entregue a Joesley Batista; a PGR deve verificar a autenticidade da gravação, pois pode induzir engano grave e causar crise no país.",fake,train
fakebr_train_512,"Lula estaria preparando uma produção cinematográfica como última cartada para desmoralizar e justificar eventual fuga, gravando um vídeo que seria encaminhado à ONU/OCDE, contra a Lava Jato, com o objetivo de pedir asilo em algum país, afirmando que não quer privilégios, apenas o direito a um julgamento justo.",fake,train
fakebr_train_513,"A postagem afirma que a KGB (Comitê de Segurança do Estado) pratica lavagem cerebral e desmoralização como guerra psicológica para destruir os valores da nação por meio da subversão de famílias, instituições e intelectuais, visando alterar a percepção da realidade dos cidadãos e desestabilizar a nação ao longo de anos.",fake,train
fakebr_train_514,"Senador Walter Pinheiro sugere plebiscito sobre a possibilidade de eleições presidenciais ainda neste ano; eleitor deverá responder sim ou não; se aprovado, novas eleições presidenciais ocorreriam 30 dias após a proclamação do resultado, conforme PEC que prevê o mandato dos eleitos até dezembro.",fake,train
fakebr_train_515,"Operação Ouro Verde cumpriu mandados de prisão temporária e de busca e apreensão em Campinas e São José do Rio Preto (SP) para investigar um esquema de desvio de verbas públicas na área da saúde, ligado ao Hospital Ouro Verde e à organização Vitale, envolvendo servidores da Secretaria de Saúde da prefeitura, médicos e advogados.",true,train
fakebr_train_516,pastor ferrari humilha paralitico durante culto nao deu dizimo.,fake,train
fakebr_train_517,"Segundo delação premiada de executivos da JBS, o PT comprou o PMDB e usou dinheiro de propina para financiar as campanhas de Dilma Rousseff e Michel Temer; a delação foi homologada pelo STF.",true,train
fakebr_train_518,"Janot pediu ao STF autorização para interrogar Michel Temer, Aécio Neves e Rodrigo Rocha Loures, entre outros citados, no inquérito da Lava Jato, com base na delação da JBS.",true,train
fakebr_train_519,"O anúncio do plano de privatização da Eletrobras provocou uma onda de euforia no mercado financeiro, com as ações da estatal valorizando e o valor de mercado da empresa saltando em um dia.",true,train
fakebr_train_520,"Marisa sofreu parada cardíaca; Vera Magalhães, jornalista do Estadão, disse que a situação é gravíssima; médicos do Hospital Sírio-Libanês informaram que a situação está controlada; houve AVC no último dia; próximo boletim deve sair tarde hoje; Instituto Lula não confirmou a informação do Estadão.",fake,train
fakebr_train_521,"Maia anunciou que, neste ano, haverá uma agenda de medidas econômicas a serem votadas pelo Congresso, incluindo autonomia do Banco Central, e que a reforma da Previdência não poderá ser votada enquanto durar a intervenção no Rio de Janeiro.",true,train
fakebr_train_522,"Michel Temer deixou o Hospital Militar de Brasília sete horas após a internação, diagnosticado com obstrução urológica que requer cirurgia.",true,train
fakebr_train_523,"Militante pcdob gravou audio prometendo estourar cabecas juízes e publicou audio atraves whatsapp; a PF instaurou inquerito; militante confirmou autoria, porem disse contra qualquer tipo violencia; suspenso; nao sera indiciado porque investigadores pf entenderam tratava crime menor potencial ofensivo.",fake,train
fakebr_train_524,Pitbull disponibiliza jato particular para mover pacientes com câncer de Porto Rico para os EUA para receber quimioterapia; Jennifer Lopez doou um milhão de dólares para organizações empenhadas na reconstrução de Porto Rico após o furacão Maria.,fake,train
fakebr_train_525,"Racismo na Alemanha persiste, exemplificado por xingamentos contra Karamba Diaby, nascido no Senegal e hoje cidadão alemão; apesar de a esmagadora maioria do país ser tolerante, o ódio existe e é combatido com solidariedade à democracia, em meio a debates sobre redes sociais e as eleições federais.",true,train
fakebr_train_526,"Notícia do dia centrada em violencia no Rio de Janeiro (vitimas de bala perdida, criancas baleadas e mortos) e desmobilizacao de unidades pacificadoras, com cobertura de reforma previdencia, privatizacao das distribuidoras eletrobras, decisoes judiciais e carnaval.",true,train
fakebr_train_527,"Áudio suposto descreve o desespero do piloto da Lamia, que transportava a Chapecoense, em meio a falha elétrica total com combustível circulando, mayday e pedido de socorro, torre de comando orienta aproximação para Medellín; aeronave choca contra morro; especialista aeronáutica colombiano afirma que não era possível a autonomia da aeronave para o trajeto.",fake,train
fakebr_train_528,"Marcelo Odebrecht afirmou em depoimento que houve pagamento de milhões a Lula por meio de Antonio Palocci, com depósitos destinados à campanha e Palocci sabia do acordo; Lula disse não ter conhecimento de qualquer planilha ou recurso indevido, e o Instituto Lula afirmou que todas as doações foram feitas com devidos registros dentro da lei.",true,train
fakebr_train_529,"O ministro Marcos Pereira, do PRB, afirmou que entregou uma carta de demissão por motivos pessoais e partidários ao presidente Michel Temer, divulgou-a no Facebook após encontro no Palácio do Planalto e pretende disputar uma cadeira na Câmara dos Deputados no próximo ano.",true,train
fakebr_train_530,"Tiririca participou do programa Jô, tomou umas cinco doses de conhaque, disse ser deputado federal e houve discussão sobre a função pública e a situação política do país.",fake,train
fakebr_train_531,"Donald Trump fez elogio irônico à economia brasileira; Michel Temer informou, pela conta oficial do presidente, que Trump elogiou o desempenho da economia brasileira e que, nas duas postagens feitas pela manhã, sugeriu reaproximar empresários dos dois países; Temer achou a ideia engraçada.",fake,train
fakebr_train_532,"Resumo das principais notícias, cobrindo política, segurança, justiça, cultura e esportes.",true,train
fakebr_train_533,"Dinheiro público: Lula doou milhões para o Hamas através de decreto; o dinheiro dos brasileiros deveria ter sido usado para saneamento básico, saúde, educação, segurança e combate à microcefalia.",fake,train
fakebr_train_534,"A postagem afirma que Dilma Rousseff comete estelionato, usa vídeo falso para fazer publicidade marqueteira do PT, e que isso é uma farsa descoberta.",fake,train
fakebr_train_535,PGR recorre ao Supremo pedindo a prisão de aecio neves (crime inafiancavel); rodrigo janot recorreu; ministro fachin voltou a pedir prisão preventiva do senador aecio neves e do deputado rodrigo loures.,fake,train
fakebr_train_536,"A Defensoria Pública do Rio de Janeiro registra quase mil relatos de tortura contra detidos nos últimos dois anos, em relatório inédito.",true,train
fakebr_train_537,"Temer deu posse a Carlos Marun, deputado do PMDB, como novo ministro da Secretaria de Governo, substituindo Antonio Imbassahy, tucano, em cerimônia no Palácio do Planalto, após Temer ter alta médica.",true,train
fakebr_train_538,"Na sessão da Câmara, houve votos que podem levar ao impeachment de Dilma Rousseff; a oposição venceu contra o governo; o Planalto usou regimento contra governistas; o resultado indica futuro ainda sombrio, com impeachment em voto aberto e deputados em posição delicada.",fake,train
fakebr_train_539,Retrospectiva dos principais fatos que marcaram o Amazonas no ano.,true,train
fakebr_train_540,"A chance atual de impeachment de Donald Trump é pequena; a investigação do FBI sobre o suposto conluio com a Rússia ainda não trouxe provas significativas e, com a maioria republicana no Congresso, o impeachment é improvável.",true,train
fakebr_train_541,"Armadura liderada pelo uss carl vinson entrou aguas coreanas, Yonhap informou; grupo de ataque equipado com misseis nucleares, caças e helicópteros entrou nas aguas; nas primeiras horas desta manhã houve lançamento fracassado de míssil pela Coreia do Norte; Carl Vinson continua realizando exercícios de fogo real com forças navais do Japão e da Coreia do Sul; as forças dos EUA estão em prontidão caso recebam ordem para atacar o reino eremita; Kin declarou não teme o poderoso americano e reafirmou que as tropas da nação comunista estão prontas para afundar.",fake,train
fakebr_train_542,"Helcio Andrade, ginecologista condenado por violação sexual mediante fraude contra cinco pacientes, teve concedida pela Justiça a progressão de regime para semiaberto.",true,train
fakebr_train_543,"Condeno o atentado terrorista do Estado Islâmico nas Ramblas de Barcelona como covarde e defendo combater o ódio e a intolerância, abandonar preconceitos, aceitar a diversidade racial e religiosa e parar de inventar lorotas nazismo esquerda, parar de chamar racistas, canalhas e supremacistas.",true,train
fakebr_train_544,"Na votação da Câmara dos Deputados, foi rejeitado o andamento da denúncia de corrupção passiva contra o presidente Michel Temer, barrando o prosseguimento da acusação e impedindo que o STF analisasse a denúncia.",true,train
fakebr_train_545,Dilma Rousseff afirmou que houve uma tentativa de impeachment para interromper as investigações da Lava Jato; as pedaladas fiscais não justificam o impeachment e devem ser punidas; o processo é visto como golpe e o povo brasileiro vai julgar.,fake,train
fakebr_train_546,Áudios vazados indicam que Lula disse que Dilma foi o pior erro e que nunca deveria ter sido escolhida como companheira de chapa para a presidência.,fake,train
fakebr_train_547,"ze mineiro, fundador da jbs, reassumiu a presidência da empresa após a prisão de Wesley Batista, com o sobrinho de Batista escolhido pela unanimidade do conselho de administração para comandar a empresa.",true,train
fakebr_train_548,"Michel Temer indicou Alexandre Moraes para ocupar a vaga no Supremo Tribunal Federal deixada pela morte de Teori Zavascki, e a indicação será submetida à sabatina no Senado.",true,train
fakebr_train_549,"Romário publicou um livro com documentos obtidos durante a CPI sobre a CBF, revelando bastidores e falcatruas da entidade, e a Justiça negou o pedido da CBF para impedir a publicação.",true,train
fakebr_train_550,"Controvérsia sobre acordos de colaboração premiada (colaboração processual) na Lava Jato, com defesa enfatizando estratégia pragmática e ética e distinguindo colaborador processual de delator, rejeitando coação e intimidação.",true,train
fakebr_train_551,"O governo do estado de São Paulo anunciou a viabilização de mil unidades habitacionais para famílias da ocupação MTST em São Bernardo do Campo (ABC Paulista), após acordo com o MTST, com cadastro das famílias, avaliação de demanda e seleção de empreendimentos prontos para contratação.",true,train
fakebr_train_552,"Lula frequenta o sítio de Atibaia, interior de São Paulo, imóvel reformado pela Odebrecht, cuja maior parte da reforma foi paga pela Odebrecht, registrado no nome de Fernando Bittar Filho e Jaco Bittar, pertencente a amigos/família.",fake,train
fakebr_train_553,"PM prendeu o vereador Rubens Gonçalves Brito, piloto, por pousar um helicóptero na praia pública de Bacutia, Guarapari, litoral do Espírito Santo; ele foi detido e o helicóptero apreendido; o parlamentar não apresentou justificativa técnica para o pouso, alegando apenas que a praia estava supostamente vazia; o delegado responsável afirmou que Brito cometeu crimes e que, se condenado, pode pegar anos de reclusão.",fake,train
fakebr_train_554,"Polícia Federal realizou mandados de busca e apreensão em residências de Eduardo Cunha e em endereços de outros políticos no âmbito da Operação Lava Jato, com o objetivo de evitar a destruição de provas e de apreender bens possivelmente adquiridos por prática criminosa.",fake,train
fakebr_train_555,"Repórter da Globo News, Larissa Carvalho, foi agredida violentamente durante link ao vivo em frente ao presídio de Ribeirão Neves, Região Metropolitana de Belo Horizonte, enquanto cobria o início de motim; a agressora, identificada posteriormente como parente de detento, empurrou-a e ela caiu; a Polícia Militar precisou contê-la; Globo News cortou o link ao vivo.",fake,train
fakebr_train_556,"Mercado de cuidados de animais em Sorocaba (hospedagem, creche e pet sitter) fica aquecido no período de festas e feriados, com tutores buscando deixar cães e gatos sob cuidados de profissionais.",true,train
fakebr_train_557,"A Câmara dos Deputados aprovou, após longa batalha, projeto que cria um fundo bilionário para financiar campanhas políticas a partir do próximo ano.",true,train
fakebr_train_558,"Um tsunami poderá atingir a Espanha e Portugal a qualquer momento, com mil pessoas podendo morrer, sem previsão, afirmaram especialistas.",fake,train
fakebr_train_559,"Colômbia enfrenta uma epidemia de Zika com mais de mil infectados; o vírus pode causar paralisia grave e há suspeita de relação com microcefalia; não há tratamento nem vacina; a prevenção envolve evitar contato com o Aedes aegypti, eliminando criadouros, usando mangas longas, calças e repelentes.",fake,train
fakebr_train_560,"O TSE rejeita a cassação da chapa Dilma Rousseff-Michel Temer, entendendo que não houve abuso de poder político/econômico na campanha e mantendo Temer no mandato.",true,train
fakebr_train_561,"Documentos secretos do governo dos EUA sobre o assassinato de JFK foram liberados, revelando alegações de envolvimento da CIA, FBI e máfia, planos para assassinar Fidel Castro e para sabotar peças de avião, com Trump concordando em adiar a divulgação de alguns documentos e gerando debate sobre segurança nacional e relações internacionais.",true,train
fakebr_train_562,"Trump convoca reunião de emergência para discutir um possível ataque à Coreia do Norte, com participação de militares de alta patente e de órgãos de segurança (FBI, CIA).",fake,train
fakebr_train_563,"Juiz Sergio Moro pediu a quebra de sigilo telefônico do PT e de pessoas ligadas ao tesoureiro João Vaccari Neto (PT de São Paulo), incluindo linhas fixas e celulares, em ação penal; o PT tentou suspender a decisão; Moro negou o pedido, justificando que a quebra de dados de ligações não revela o conteúdo das comunicações.",fake,train
fakebr_train_564,Michel Temer liderava uma perigosa organização criminosa no Brasil.,fake,train
fakebr_train_565,"Pokemon Go causa alucinacao coletiva entre adolescentes, com video ja ultrapassou milhoes views, sendo um dos maiores fenomenos midia ultimos tempos; o aplicativo ainda nao tem data certa para chegar ao Brasil e gerou crises de ansiedade em muitos brasileiros.",fake,train
